,52W High,52W Low,ATR,Avg Volume,Beta,Book\/sh,Cash\/sh,Change,Current Ratio,Date,Debt\/Eq,EPS (ttm),EPS Next Y Perc,EPS Q\/Q,EPS next 5Y,EPS next Q,EPS next Y,EPS past 5Y,EPS this Y,Earnings,Employees,Gross Margin,Income,Industry,Insider Own,Insider Trans,Inst Own,Inst Trans,LT Debt\/Eq,Market Cap,Oper. Margin,Optionable,P\/B,P\/C,P\/S,Perf Half Y,Perf Month,Perf Quarter,Perf Week,Perf YTD,Perf Year,Prev Close,Price,Profit Margin,Quick Ratio,ROA,ROE,ROI,RSI (14),Recom,Rel Volume,SMA20,SMA200,SMA50,Sales,Sales Q\/Q,Sales past 5Y,Sector,Short Float,Short Ratio,Shortable,Shs Float,Shs Outstand,Target Price,Ticker,Volume,Day 1,Day 2,Day 3,Day 4,Day 5,Week,Month
REV_11-03-2017,36.8,15.6,1.26,342130.0,0.68,-12.66,,-0.1133,1.4,11-03-2017,,-2.15,0.375,-4.4030000000000005,0.05,0.13,-0.7,-0.182,-1.287,Nov 03 BMO,7300.0,0.575,-113200000.0,Personal Products,0.861,0.0987,0.153,0.078,,1130000000.0,0.005,Yes,,,0.43,0.16579999999999998,-0.0022,0.3554,0.051399999999999994,-0.2281,-0.314,22.5,19.95,-0.043,0.7,-0.038,0.185,0.054000000000000006,40.23,3.0,4.79,-0.1014,-0.16579999999999998,-0.0147,2.65B,0.321,0.11599999999999999,Consumer Goods,0.42060000000000003,7.85,Yes,6390000.0,50040000.0,16.0,REV,121860,0.07769423558897248,0.08521303258145352,0.10275689223057638,0.10526315789473695,0.10025062656641603,0.044199999999999996,0.0458
RFP_11-03-2017,7.4,3.7,0.33,153960.0,1.25,17.61,0.49,0.0653,2.5,11-03-2017,0.53,-1.69,6.0,-0.752,0.14,0.05,0.25,-0.31,0.6759999999999999,Nov 02 BMO,8300.0,0.235,-152000000.0,Paper & Paper Products,0.006500000000000001,0.0,0.89,-0.0012,0.53,651670000.0,-0.017,Yes,0.41,14.81,0.19,0.35850000000000004,0.3714,0.5484,0.22030000000000002,0.3458,0.618,7.2,7.67,-0.043,1.2,-0.036000000000000004,-0.08900000000000001,-0.018000000000000002,81.32,3.8,12.15,0.2864,0.5503,0.4326,3.51B,-0.037000000000000005,-0.057,Consumer Goods,0.010700000000000001,6.18,Yes,89110000.0,90510000.0,5.38,RFP,139120,0.0756192959582791,0.1277705345501956,0.13428943937418514,0.14080834419817467,0.17601043024771834,0.0646,0.0493
RFP_11-02-2017,6.75,3.7,0.24,143900.0,1.25,17.61,0.49,0.1624,2.5,11-02-2017,0.53,-1.69,6.0,-0.752,0.14,0.05,0.25,-0.31,0.6759999999999999,Nov 02 BMO,8300.0,0.235,-152000000.0,Paper & Paper Products,0.006500000000000001,0.0,0.89,-0.0012,0.53,529480000.0,-0.017,Yes,0.33,12.03,0.15,0.0833,0.0833,0.2447,-0.0085,0.0935,0.2316,5.85,6.8,-0.043,1.2,-0.036000000000000004,-0.08900000000000001,-0.018000000000000002,74.4,3.8,14.6,0.15990000000000001,0.37670000000000003,0.28059999999999996,3.51B,-0.037000000000000005,-0.057,Consumer Goods,0.010700000000000001,6.62,Yes,89110000.0,90510000.0,5.38,RFP,156270,0.12794117647058822,0.2132352941176472,0.2720588235294119,0.27941176470588225,0.28676470588235303,0.031200000000000002,0.042300000000000004
RGC_11-27-2017,23.88,13.9,0.79,4070000.0000000005,1.05,-5.47,1.26,0.0507,0.8,11-27-2017,,0.83,0.1183,-0.731,0.1,0.41,1.07,0.317,-0.037000000000000005,Oct 24 AMC,25359.0,0.623,137300000.0,"Movie Production, Theaters",0.003,0.1042,,0.0241,,2740000000.0,0.08800000000000001,Yes,,14.45,0.88,-0.11320000000000001,0.0987,0.21100000000000002,0.1286,-0.11410000000000001,-0.23129999999999998,17.37,18.25,0.044000000000000004,0.8,0.051,-0.16399999999999998,0.152,69.64,2.3,1.43,0.14429999999999998,-0.0446,0.1284,3.11B,-0.11800000000000001,0.036000000000000004,Services,0.2052,6.58,Yes,130680000.0,150060000.0,19.44,RGC,5819228,,,,,,0.0458,0.051699999999999996
RH_11-16-2017,93.64,24.41,4.42,1550000.0,1.7,-1.65,1.06,0.19269999999999998,1.5,11-16-2017,,-0.08,0.4556,-2.6289999999999996,0.395,0.79,3.79,-0.271,-0.9390000000000001,Dec 06 AMC,4200.0,0.324,700000.0,Home Furnishing Stores,0.11800000000000001,0.0118,,-0.11380000000000001,,1690000000.0,0.027000000000000003,Yes,,78.29,0.73,0.4578,0.056799999999999996,0.6777,-0.0297,1.7134,1.5008000000000001,83.3,99.35,0.0,0.3,0.0,0.001,0.028999999999999998,67.73,2.7,11.02,0.1559,0.7572,0.2647,2.31B,0.132,0.174,Services,0.4681,5.61,Yes,18610000.0,20300000.0,70.13,RH,1315237,0.056869652742828514,0.019526925012581797,-0.011776547559134265,-0.0006039255158529766,-0.0019124308002013146,0.055099999999999996,0.052000000000000005
RIG_11-15-2017,16.66,7.2,0.41,15590000.0,1.76,32.73,6.95,-0.0495,2.4,11-15-2017,0.57,-7.14,-6.364,-7.152,0.05,-0.21,-0.81,0.162,-0.11599999999999999,Nov 01 AMC,5400.0,0.607,-2801000000.0,Oil & Gas Drilling & Exploration,0.001,0.12029999999999999,0.737,-0.091,0.51,4190000000.0000005,-0.6559999999999999,Yes,0.33,1.54,1.26,0.0308,-0.0308,0.4129,-0.042,-0.2734,0.0075,10.71,10.18,-0.8440000000000001,2.1,-0.11199999999999999,-0.191,0.042,43.17,2.8,1.73,-0.043899999999999995,-0.0179,-0.0006,3.32B,-0.10800000000000001,-0.12300000000000001,Basic Materials,0.2108,5.28,Yes,390660000.0,391000000.0,11.91,RIG,2069798,0.01080550098231825,0.003929273084479545,0.007858546168958647,0.012770137524558134,0.008840864440078589,0.037000000000000005,0.035699999999999996
RLGY_11-03-2017,35.18,21.43,0.86,1380000.0,1.38,17.59,1.6,-0.1013,0.8,11-03-2017,1.53,1.71,0.1429,0.24600000000000002,0.141,0.8,1.97,0.21600000000000003,0.17600000000000002,Nov 03 BMO,11800.0,0.22699999999999998,244000000.0,Property Management,0.009000000000000001,-0.0025,,0.0084,1.34,4160000000.0,0.068,Yes,1.73,19.01,0.69,-0.024399999999999998,-0.1054,-0.11939999999999999,-0.061200000000000004,0.18109999999999998,0.3689,30.39,27.31,0.040999999999999995,0.8,0.033,0.1,0.033,20.2,2.2,6.49,-0.1611,-0.11800000000000001,-0.182,6.01B,0.079,0.073,Financial,0.0537,5.26,Yes,135150000.0,137000000.0,36.9,RLGY,666051,-0.008787989747345293,-0.030391797876235804,-0.02929329915781753,-0.03368729403149018,-0.03954595386305382,0.0296,0.0246
RL_11-02-2017,114.0,66.06,1.93,1320000.0,0.64,41.18,19.3,0.049800000000000004,2.5,11-02-2017,0.26,-0.24,0.0265,3.7310000000000003,0.0015,1.88,5.47,-0.16699999999999998,-1.26,Nov 02 BMO,13200.0,0.56,-17800000.0,Textile - Apparel Clothing,0.011000000000000001,0.0,0.988,-0.002,0.25,7280000000.0,0.004,Yes,2.17,4.64,1.13,0.1134,0.0103,0.17620000000000002,-0.026099999999999998,-0.0096,-0.0934,89.45,93.9,-0.003,1.8,-0.003,-0.005,-0.021,64.42,3.0,7.21,0.06309999999999999,0.16699999999999998,0.058499999999999996,6.45B,-0.132,-0.006,Consumer Goods,0.1042,4.3,Yes,54610000.0,81410000.0,87.83,RL,710456,-0.03226837060702881,-0.036741214057507965,-0.09818956336528217,-0.08658146964856239,-0.07625133120340799,0.0229,0.0216
RMAX_11-03-2017,67.5,42.35,1.09,68170.0,0.94,26.59,3.98,-0.1042,2.4,11-03-2017,0.49,1.32,0.0859,0.078,0.085,0.51,2.06,0.1094,-0.009000000000000001,Nov 02 AMC,344.0,,23300000.0,Property Management,0.002,-0.0381,,-0.0024,0.48,1180000000.0,0.392,Yes,2.51,16.77,6.31,0.153,0.023799999999999998,0.0325,-0.0067,0.1911,0.5713,66.7,59.75,0.124,2.4,0.055,0.05,0.081,24.88,2.9,23.15,-0.1002,0.0167,-0.0608,187.00M,0.124,0.05,Financial,0.030899999999999997,7.98,Yes,17610000.0,17680000.0,60.88,RMAX,117336,-0.10543933054393295,-0.08953974895397487,-0.11380753138075306,-0.09288702928870285,-0.10376569037656913,0.0172,0.013999999999999999
RMNI_11-17-2017,10.4,6.58,0.63,21440.0,,26.16,0.0,-0.08869999999999999,0.1,11-17-2017,0.0,-0.18,1.0,0.895,,-0.13,0.0,,,,2.0,,-1000000.0,Application Software,0.163,,0.289,0.0008,0.0,481740000.0,,No,0.3,,2.55,-0.2113,-0.17920000000000003,-0.2255,-0.1574,-0.2161,,7.77,7.08,,0.1,-0.006,-0.006999999999999999,,33.28,2.0,0.79,-0.2249,-0.2758,-0.2532,188.58M,0.368,,Technology,0.0002,0.65,No,58380000.0,62010000.0,13.0,RMNI,1300,0.05932203389830515,0.08615819209039555,0.029661016949152463,0.05932203389830515,-0.0805084745762712,0.1241,0.0526
RMNI_11-20-2017,10.4,6.58,0.73,21590.0,,26.16,0.0,-0.0625,0.1,11-20-2017,0.0,-0.18,1.0,0.895,,-0.11,0.0,,,,2.0,,-1000000.0,Application Software,0.163,,0.252,-0.1307,0.0,455120000.0,,No,0.31,,2.41,-0.18780000000000002,-0.1711,-0.19920000000000002,-0.0815,-0.19269999999999998,,8.0,7.5,,0.1,-0.006,-0.006999999999999999,,36.88,2.0,0.35,-0.171,-0.2322,-0.20559999999999998,188.58M,0.368,,Technology,0.0002,0.65,Yes,56890000.0,56890000.0,13.0,RMNI,585,0.02533333333333343,-0.028000000000000025,0.0,-0.132,,0.17670000000000002,0.0641
RMNI_11-27-2017,10.4,6.58,0.71,21180.0,,26.16,0.0,-0.1326,0.1,11-27-2017,0.0,-0.18,1.0,0.895,,-0.11,0.0,,,,2.0,,-1000000.0,Application Software,0.163,,0.252,-0.1304,0.0,370890000.0,,No,0.25,,1.97,-0.3429,-0.326,-0.34600000000000003,-0.1868,-0.3435,,7.5,6.51,,0.1,-0.006,-0.006999999999999999,,31.77,2.0,2.06,-0.2444,-0.331,-0.2959,188.58M,0.368,,Technology,0.0002,0.66,No,57010000.0,57010000.0,13.0,RMNI,43552,,,,,,0.09359999999999999,0.0803
RNG_11-09-2017,44.95,19.95,1.26,552800.0,0.77,2.03,,0.0836,2.0,11-09-2017,0.0,-0.39,0.7368000000000001,0.134,0.602,0.04,0.3,-0.11900000000000001,0.124,Nov 08 AMC,1037.0,0.757,-29300000.0,Application Software,0.023,-0.2768,,,0.0,3270000000.0,-0.066,Yes,21.5,,7.57,0.3472,0.0046,0.1578,0.029500000000000002,1.1189,1.0986,43.65,47.3,-0.068,2.0,-0.11599999999999999,-0.217,-0.18100000000000002,70.97,1.7,2.62,0.1118,0.3749,0.1207,432.60M,0.301,0.369,Technology,0.022099999999999998,2.53,Yes,63190000.0,74980000.0,43.54,RNG,114678,-0.046511627906976605,-0.027906976744186074,-0.025369978858350906,0.0,-0.0010570824524311906,0.031,0.027200000000000002
ROKU_11-14-2017,47.49,15.75,3.08,9630000.0,,-7.25,0.82,0.0699,1.6,11-14-2017,,-0.71,0.39399999999999996,-0.1,,-3.08,-0.43,,-0.053,Nov 08 AMC,696.0,0.36200000000000004,-67200000.0,CATV Systems,,,0.311,0.26780000000000004,,3640000000.0,-0.068,Yes,,51.86,7.72,,0.8553000000000001,,1.2084000000000001,0.8173999999999999,,42.71,45.7,-0.069,1.3,,,0.258,,2.5,14.18,1.0497,1.0205,1.0205,471.80M,0.18899999999999997,,Services,0.26539999999999997,0.5,Yes,18020000.0,85240000.0,27.0,ROKU,10486690,-0.17592997811816202,-0.12538293216630203,-0.138074398249453,-0.12800875273522982,-0.15054704595185997,0.1769,0.0843
ROKU_11-13-2017,36.65,15.75,2.25,8270000.0,,-7.25,0.82,0.12269999999999999,1.6,11-13-2017,,-0.71,0.39399999999999996,-0.1,,-3.08,-0.43,,-0.053,Nov 08 AMC,696.0,0.36200000000000004,-67200000.0,CATV Systems,,,0.311,0.26780000000000004,,2830000000.0,-0.068,Yes,,40.37,6.01,,0.4071,,0.7008,0.41490000000000005,,33.25,37.33,-0.069,1.3,,,0.258,,2.5,9.2,0.7551000000000001,0.6977,0.6977,471.80M,0.18899999999999997,,Services,0.26539999999999997,0.58,Yes,18020000.0,85240000.0,27.0,ROKU,5839732,0.2242164478971338,0.008840075006697035,0.07072060005357628,0.05518349852665416,0.06750602732386835,0.1117,0.0696
ROKU_11-27-2017,48.8,15.75,3.92,10990000.0,,-2.7,0.66,0.17859999999999998,1.4,11-27-2017,,-0.71,0.7390000000000001,-2.628,,-0.1,-0.47,,-0.053,Nov 08 AMC,696.0,0.36200000000000004,-67200000.0,CATV Systems,,,0.2664,,,4680000000.0,-0.055,Yes,,69.97,9.92,,1.5050999999999999,,0.20550000000000002,0.9795999999999999,,39.47,46.52,-0.142,1.1,,,0.258,73.74,2.8,1.76,0.5737,0.8039000000000001,0.8039000000000001,471.80M,0.401,,Services,0.26539999999999997,0.43,Yes,18020000.0,100630000.0,27.2,ROKU,19305423,,,,,,0.09960000000000001,0.1167
ROK_10-31-2017,189.91,117.24,1.97,562540.0,1.21,16.96,20.45,0.10279999999999999,2.0,10-31-2017,0.85,6.21,0.0851,0.145,0.10890000000000001,1.73,7.36,0.03,-0.087,Nov 08 BMO,22000.0,0.425,805500000.0,Diversified Machinery,0.002,-0.44670000000000004,0.77,0.0016,0.57,23910000000.0,0.162,Yes,11.03,9.14,3.87,0.1989,0.0493,0.1432,-0.0036,0.3914,0.5740999999999999,187.0,206.23,0.13,1.8,0.113,0.38299999999999995,0.185,85.62,3.0,16.59,0.1124,0.2762,0.1743,6.18B,0.085,-0.004,Industrial Goods,0.0149,3.38,Yes,127700000.0,127850000.0,165.13,ROK,762234,-0.03137273917470784,-0.04402851185569501,-0.03534888231586086,-0.044270959608204374,-0.06390922756146045,0.0115,0.0103
ROKU_11-09-2017,29.8,15.75,1.25,6560000.0,,-7.25,0.72,0.5207,1.6,11-09-2017,,-0.36,0.21899999999999997,-0.1,,-1.4,-0.5,,-0.053,Nov 08 AMC,696.0,0.33799999999999997,-33700000.0,CATV Systems,,,0.265,0.2249,,1850000000.0,-0.073,Yes,,26.33,4.24,,-0.1784,,-0.048499999999999995,-0.19829999999999998,,18.84,28.65,-0.077,1.3,,,0.258,,2.5,15.54,0.39899999999999997,0.34049999999999997,0.34049999999999997,436.10M,0.18899999999999997,,Services,0.2291,0.63,Yes,18020000.0,98090000.0,25.0,ROKU,8073121,0.30296684118673656,0.5951134380453753,0.31448516579406616,0.39511343804537535,0.374869109947644,0.0444,0.053
ROK_11-16-2017,210.72,129.66,3.89,666230.0,1.26,20.52,19.53,0.0584,3.5,11-16-2017,0.69,6.2,0.11460000000000001,0.136,0.1197,1.76,8.27,0.0362,0.098,Nov 08 BMO,22000.0,0.41600000000000004,,Diversified Machinery,0.002,-0.361,0.762,-0.009300000000000001,0.47,24500000000.0,,Yes,9.2,9.66,3.88,0.2238,0.0132,0.1703,-0.026099999999999998,0.4042,0.4139,188.73,199.75,,3.0,,,,61.46,3.0,12.83,0.0397,0.2137,0.08779999999999999,6.31B,0.084,0.002,Industrial Goods,0.012199999999999999,2.34,Yes,127660000.0,129800000.00000001,180.31,ROK,656568,-0.024931163954943658,-0.025732165206508117,-0.028035043804755966,-0.041501877346683314,-0.041401752190237895,0.0169,0.0195
ROLL_11-03-2017,135.54,69.5,3.3,71400.0,1.35,31.58,1.86,-0.0643,4.5,11-03-2017,0.32,3.11,0.1258,0.18100000000000002,0.11,0.85,4.12,0.059000000000000004,0.092,Nov 03 BMO,1392.0,0.375,74400000.0,Machine Tools & Accessories,0.031,-0.1384,,0.0022,0.3,3110000000.0,0.18600000000000003,Yes,4.03,68.45,4.99,0.24539999999999998,0.0127,0.228,-0.0125,0.3714,0.8652,127.28,119.1,0.11900000000000001,1.6,0.067,0.106,0.08,40.24,2.2,1.23,-0.0567,0.14400000000000002,-0.009000000000000001,624.70M,0.06,0.091,Industrial Goods,0.0187,6.11,Yes,23400000.0,24470000.0,108.75,ROLL,6536,0.04962216624685145,0.006297229219143663,0.022166246851385463,0.02040302267002514,0.027371956339210746,0.0269,0.0217
ROST_11-17-2017,69.81,52.85,1.18,3000000.0,1.09,7.41,3.04,0.1038,1.6,11-17-2017,0.14,3.03,0.08960000000000001,0.153,0.10880000000000001,0.67,3.52,0.146,0.127,Nov 16 AMC,78600.0,0.28800000000000003,1180000000.0,Apparel Stores,0.005,-0.0196,0.938,0.0031,0.14,24870000000.0,0.141,Yes,8.87,21.61,1.87,0.056100000000000004,0.0374,0.113,0.0173,0.0014000000000000002,0.0287,65.69,72.51,0.08900000000000001,0.8,0.218,0.429,0.361,81.36,2.1,6.95,0.1272,0.1663,0.1424,13.33B,0.079,0.084,Services,0.0305,3.85,Yes,377730000.0,378610000.0,71.39,ROST,1599678,-0.0059302165218591,-0.0012412081092263438,0.0015170321334987413,-0.016411529444214756,-0.016273617432078447,0.0226,0.0178
RPD_11-08-2017,19.29,10.63,0.47,181530.0,,0.81,1.96,0.077,0.9,11-08-2017,0.0,-1.0,0.242,0.168,0.25,-0.17,-0.47,,0.703,Nov 07 AMC,887.0,0.736,-42200000.0,Application Software,0.086,,0.73,0.0127,0.0,763200000.0,-0.24,Yes,21.88,9.05,4.29,-0.054400000000000004,-0.037000000000000005,0.1589,-0.0199,0.456,0.2813,17.72,19.09,-0.237,0.9,-0.179,-1.04,-1.167,62.56,2.0,5.35,0.063,0.159,0.0828,178.10M,0.271,,Technology,0.0288,5.71,Yes,35960000.0,43070000.0,21.5,RPD,74648,0.05133577789418542,-0.004714510214772094,-0.030906233630172864,-0.05238344683080143,-0.04347826086956508,0.027999999999999997,0.025
RRR_11-08-2017,25.23,20.87,0.52,795250.0,,4.99,1.09,0.0529,0.9,11-08-2017,7.44,1.14,0.9195,-3.655,0.14,0.19,1.0,-0.516,-0.242,Nov 07 AMC,13650.0,0.5479999999999999,22500000.0,Rental & Leasing Services,0.0055000000000000005,0.0011,,0.0365,7.23,2850000000.0,0.13,Yes,4.96,22.73,1.82,0.060899999999999996,0.0347,0.08410000000000001,0.0049,0.0673,0.10890000000000001,24.75,26.06,0.013999999999999999,0.9,0.006999999999999999,0.073,0.106,75.9,3.0,1.49,0.0819,0.1241,0.11109999999999999,1.56B,0.14800000000000002,0.043,Services,0.2914,7.25,Yes,19800000.0,115050000.0,,RRR,90875,0.011895625479662497,0.016500383729854073,0.02187260168841143,0.01534919416730629,0.04873369148119733,0.0231,0.0212
RUN_11-09-2017,7.78,4.15,0.25,1020000.0,,6.86,1.98,0.0535,0.7,11-09-2017,1.65,0.79,0.4288,-0.249,0.215,0.32,1.49,,1.906,Nov 08 AMC,3020.0,0.146,83800000.0,Semiconductor - Specialized,0.023,-0.057,0.8079999999999999,-0.0068000000000000005,1.26,629760000.0,-0.385,Yes,0.86,2.98,1.33,0.17800000000000002,0.08070000000000001,-0.11960000000000001,0.026099999999999998,0.1092,0.1804,5.89,6.2,0.17600000000000002,0.6,0.024,0.12300000000000001,-0.14400000000000002,60.38,2.0,4.44,0.1059,0.055,0.0479,474.60M,0.125,,Technology,0.1753,15.97,Yes,92820000.0,106920000.0,10.29,RUN,358605,-0.03870967741935483,-0.024193548387096864,-0.024193548387096864,-0.02741935483870972,-0.024193548387096864,0.0571,0.041299999999999996
RYAAY_10-31-2017,122.68,74.61,2.39,284430.0,0.53,20.44,20.0,0.0572,1.4,10-31-2017,1.0,6.79,0.1641,0.627,0.242,4.49,8.32,0.21899999999999997,-0.095,Nov 06 BMO,13026.0,0.389,1700000000.0,Regional Airlines,0.091,0.0,0.42,0.0086,0.9,25550000000.0,0.24600000000000002,Yes,5.14,5.25,3.19,0.1258,-0.0036,-0.08449999999999999,0.0040999999999999995,0.2616,0.39740000000000003,105.04,111.05,0.212,1.4,0.127,0.32,0.157,59.26,2.0,4.01,0.047400000000000005,0.1117,0.0182,8.00B,0.132,0.087,Services,0.0011,0.86,Yes,225920000.0,243200000.0,122.67,RYAAY,93132,0.029266096352994042,0.01846015308419635,0.015668617739756918,0.01584871679423694,0.0018910400720397735,0.016399999999999998,0.0181
RYAM_11-21-2017,17.6,11.88,0.45,484320.0,4.26,5.52,8.71,0.0509,1.5,11-21-2017,3.33,0.54,1.9139,-0.45799999999999996,-0.14400000000000002,0.15,1.76,-0.223,0.1,Nov 01 AMC,1200.0,0.16899999999999998,27600000.0,Chemicals - Major Diversified,0.006,0.019799999999999998,0.998,0.0131,2.19,726950000.0,0.098,Yes,3.03,1.92,0.86,0.2594,0.1895,0.2325,-0.0024,0.0802,0.1794,16.7,17.55,0.033,1.2,0.019,0.125,0.10800000000000001,76.54,1.4,2.06,0.11019999999999999,0.239,0.2007,843.20M,0.015,-0.032,Basic Materials,0.1641,14.38,Yes,42430000.0,43530000.0,20.4,RYAM,76683,0.032478632478632585,0.041595441595441596,0.052991452991453025,,,0.0163,0.0286
RYI_11-01-2017,16.85,7.65,0.5,283710.0,,-0.67,2.07,0.0625,2.6,11-01-2017,,0.41,1.2732999999999999,-0.907,0.2898,0.05,1.36,0.185,-0.259,Nov 07 AMC,3325.0,0.18100000000000002,15000000.0,Metal Fabrication,0.009000000000000001,0.1776,,-0.0054,,327180000.0,0.036000000000000004,Yes,,4.25,0.11,-0.2874,-0.1776,0.0292,-0.0928,-0.3408,-0.14150000000000001,8.8,9.35,0.005,1.2,0.009000000000000001,-0.415,0.138,51.13,2.6,0.84,-0.0069,-0.0673,0.018000000000000002,3.11B,0.183,-0.096,Industrial Goods,0.0258,3.34,Yes,36780000.0,37180000.0,12.69,RYI,17747,-0.03743315508021383,-0.048128342245989275,-0.021390374331550777,-0.03743315508021383,-0.0855614973262031,0.049100000000000005,0.050499999999999996
SABR_10-31-2017,27.35,17.3,0.3,2430000.0,0.74,2.32,1.1,0.1017,0.9,10-31-2017,5.41,0.51,0.0718,-1.072,0.0808,0.29,1.45,0.318,0.016,Oct 31 BMO,10000.0,0.303,142200000.0,Information Technology Services,0.004,-0.1386,,-0.0009,5.31,5050000000.0,0.09300000000000001,Yes,7.82,16.46,1.45,-0.2643,0.0028000000000000004,-0.08380000000000001,0.0,-0.2725,-0.2929,18.15,20.0,0.039,0.9,0.023,0.201,0.091,75.0,2.2,1.75,0.0986,-0.0559,0.1013,3.48B,0.066,0.034,Technology,0.08,8.94,Yes,271330000.0,278070000.0,23.3,SABR,346573,-0.010500000000000065,-0.01750000000000007,-0.07799999999999996,-0.05800000000000005,-0.044499999999999984,0.017,0.016
SAGE_11-03-2017,90.8,38.3,2.58,573370.0,,6.97,7.65,0.049400000000000006,9.0,11-03-2017,0.0,-6.05,-0.039,-0.7340000000000001,-0.114,-1.97,-7.69,,-0.395,Nov 02 BMO,135.0,,-220700000.0,Biotechnology,0.009000000000000001,0.0,,0.015,0.0,2340000000.0,,Yes,8.98,8.18,,-0.11710000000000001,-0.0329,-0.2809,0.030299999999999997,0.22519999999999998,0.5181,62.56,65.65,,9.0,-0.594,-0.649,,49.39,1.7,0.69,0.0493,-0.0622,-0.0381,,,,Healthcare,0.09369999999999999,5.87,Yes,35920000.0,37360000.0,86.13,SAGE,29428,0.047372429550647466,-0.040060929169840054,0.41325209444021316,0.47143945163747114,0.39116527037319093,0.061799999999999994,0.0394
SAGE_11-09-2017,90.8,44.39,3.03,570480.0,2.82,6.97,7.65,0.4807,9.0,11-09-2017,0.0,-6.05,-0.039,-0.7340000000000001,-0.146,-2.0,-7.78,,-0.395,Nov 02 BMO,135.0,,-220700000.0,Biotechnology,0.009000000000000001,0.0,,0.0048,0.0,2340000000.0,,Yes,8.99,8.19,,-0.08779999999999999,0.003,-0.2506,0.0134,0.22719999999999999,0.4122,62.66,92.78,,9.0,-0.499,-0.544,,78.54,1.7,49.55,0.4739,0.32,0.3822,,,,Healthcare,0.09369999999999999,5.9,Yes,35920000.0,37360000.0,86.13,SAGE,2239627,0.04117266652295748,-0.015628368182798003,-0.08644104332830349,-0.08708773442552276,-0.07189049364087086,0.0699,0.0462
SANM_10-31-2017,42.95,26.95,0.79,432100.0,0.8,23.09,5.8,-0.13720000000000002,1.7,10-31-2017,0.23,2.74,0.0541,0.213,-0.015,0.76,3.17,0.235,-0.45899999999999996,Oct 30 AMC,45397.0,0.077,213800000.0,Diversified Electronics,0.011000000000000001,-0.0571,0.9540000000000001,-0.0083,0.22,2910000000.0,0.035,Yes,1.68,6.69,0.43,0.051500000000000004,0.0444,0.0587,0.006500000000000001,0.0587,0.3614,38.8,33.47,0.032,1.0,0.057999999999999996,0.127,0.1,22.0,2.3,4.53,-0.1343,-0.12269999999999999,-0.10869999999999999,6.78B,0.025,-0.004,Technology,0.0209,3.58,Yes,74170000.0,75080000.0,43.0,SANM,159826,-0.037346877801015865,-0.018524051389303797,-0.009560800717060114,-0.004182850313713793,0.006871825515387009,0.0197,0.0184
SATS_11-08-2017,62.5,44.49,1.1,124320.0,0.76,40.23,33.79,0.061399999999999996,9.1,11-08-2017,0.95,1.19,0.2717,-0.86,0.05,0.11,1.05,1.151,0.099,Nov 08 BMO,4000.0,0.501,113600000.0,Communication Equipment,0.015,-0.052000000000000005,0.9179999999999999,-0.0005,0.94,5210000000.0,0.11900000000000001,Yes,1.34,1.59,2.19,-0.062,-0.0421,-0.0526,-0.037000000000000005,0.048499999999999995,0.17,53.88,57.19,0.051,8.9,0.013999999999999999,0.031,0.034,60.71,1.8,1.53,0.046,-0.0015,0.0155,2.38B,0.051,0.021,Technology,0.0137,5.18,Yes,47190000.0,96630000.0,69.8,SATS,14569,-0.0015737016961006045,-0.02832663052981288,-0.0027976919041790005,0.019583843329253448,0.03864311942647314,0.0338,0.0182
SBAC_11-06-2017,159.14,95.66,3.25,1560000.0,0.76,-16.35,,0.056100000000000004,0.3,11-06-2017,,0.84,0.5113,-0.71,0.4461,0.23,1.53,0.205,1.443,Oct 30 AMC,1241.0,0.742,101300000.0,Diversified Communication Services,0.004,-0.28059999999999996,0.973,0.0292,,18790000000.0,0.203,Yes,,,11.04,0.17579999999999998,0.052199999999999996,0.1076,0.053200000000000004,0.4965,0.4316,154.53,163.2,0.035,0.3,0.008,-0.032,0.048,70.5,2.2,3.22,0.08869999999999999,0.23800000000000002,0.09759999999999999,1.70B,0.054000000000000006,0.185,Technology,0.0381,2.9,Yes,119170000.0,121580000.0,158.9,SBAC,386814,0.027634803921568807,0.03651960784313735,0.03964460784313717,0.007475490196078516,0.003676470588235503,0.0417,0.02
SBGI_11-01-2017,43.05,24.65,1.08,1760000.0,1.94,11.28,7.73,-0.0528,2.6,11-01-2017,3.57,2.9,0.5264,-0.16399999999999998,-0.087,0.4,3.13,0.22399999999999998,0.45,Nov 01 BMO,8400.0,0.597,273600000.0,Broadcasting - TV,0.004,0.013300000000000001,,0.0062,3.37,3270000000.0,0.226,Yes,2.81,4.1,1.16,-0.15130000000000002,0.030899999999999997,-0.0917,0.0292,-0.0495,0.26289999999999997,31.7,30.02,0.09699999999999999,2.6,0.045,0.32299999999999995,0.09300000000000001,45.24,1.7,3.68,-0.0305,-0.1267,-0.0029,2.82B,0.019,0.29,Services,0.175,7.32,Yes,73580000.0,103020000.0,49.0,SBGI,481231,0.004330446369087193,0.007661558960692982,-0.01565622918054621,-0.008994003997335076,0.0009993337774816258,0.0335,0.0338
